class,tweet
2,https://t.co/UUbWn0yCRR Another victim of Islamic terrorism 15yr old Olivia Campbell-Hardy is laid to rest. https://t.co/e0jhoQORz8
2,No one can respect this description it only invites attacks. #muslim terrorist with explosives was shot dead at… https://t.co/DNWws440Gc
2,Warriors #HoldTheFloor #HealthcareBill #aca #resist rage 2 kill ths bill. All are affected beyond parties. Children… https://t.co/ub3uuYK5eR
2,Son of van hire boss in vile Facebook rant after Finsbury Park mosque attack  https://t.co/LeeDNAeLuQ https://t.co/cFlHDSxJUG
2,See my article on Blasting News about Darren Osborne and his attack on the Finsbury Park Mosque
2,I want to punch those sign holders!  God does not hate the LGBTQ community!  Believe me he does not. https://t.co/BSLMQWpjVB
2,Finsbury Park attack: Roses for Ramadan worshippers from Jews Christians other faiths and none.. https://t.co/tpSrLaGkFy
2,Thought police? Man ARRESTED over tweet (yes a TWEET) after Finsbury Park attack https://t.co/TGr46Q6nAa
2,‘Deadlier than terrorism’ – the right’s fatal obsession with red tape https://t.co/W1TqzonzbP
2,17 year old Muslim Nabra Hassanen beaten and murdered last night. Police say it's road rage instead of a hate crime. #Areyoufuckingkiddingme
2,Trump's silence after attack on Muslims speaks volumes https://t.co/bv5SdIs27q
2,Thought police? Man ARRESTED over tweet (yes a TWEET) after Finsbury Park attack https://t.co/uC7qCHDNpf via @twitchyteam
2,#FinsburyPark #BanSharia #Islamistheproblem I wonder how many people reported a 'Hate Crime'😂😂🇬🇧 https://t.co/8xyvVpUpGT
2,I wanna die https://t.co/EyhWgnYEUA
2,Study on why BLACK men die from prostate cancer more than WHITE men still won't https://t.co/qmHjciN6AB https://t.co/cLuznQwktS
2,Resist Radical Islamic terrorism. Resistance against intolerance. https://t.co/weRmncd3WU
2,Police: Killing of Virginia Teen Was Sparked by Road Rage Not Anti-Muslim Hate https://t.co/iW09GiVkhR via @nbcwashington
2,@SamWiseSW Another Muslim attack. Is that the 20th on this year?
2,ur award is facing zero discrimination hate or otherwise prejudice against you as a straight white male in the Un… https://t.co/aUJpigW91a
2,Investigate Murder of 17-yr-old Muslim Girl as a Hate Crime! #care2 https://t.co/1r3H2uxQ1T
2,Finsbury Park attack: Son of van hire boss arrested over tweet - https://t.co/P5qhsEheTf
2,@Ariabellator @mistaangry @Ayaan Muslims that commit terrorism sanctioned by Islam yes. They're a problem. #NotAll
2,@jk_rowling @EdwardHope You sound happy that for once it wasn't psychotic Islamic terrorist don't worry we won't h… https://t.co/CEDoQU1Cr6
2,Be Bold! Say No To Hate !!! #SayNoToHate https://t.co/PpzSFekyZ5
2,BBC Censors "Allah" From Interview About Muslim Attack https://t.co/KW1k4mPE37
2,@TRobinsonNewEra Why on earth are we allowing these hate preachers to carry on? Sorry but this cancer needs to be c… https://t.co/AfwfGNcusc
2,@piersmorgan did his job exposing a vile racist Muslim haterhats off to piers telling the screaming hate preacher… https://t.co/fs9AAHIqhU
2,|I don't know why anyone wonders: he is Trump enough said. |||| Trump's silence after attack on Muslims speaks volumes https://t.co/pVabiEkMNc|
2,Black bears kill 2 in Alaska including teen in extreme race https://t.co/q09DWrv217
2,Yet another attempted Islamic terrorist attack in the UK...send us in already Mad Dog
2,Rome Mayor Virginia Raggi wants temporary immigration ban due to influx  https://t.co/blKq3BGSfP
2,#HumanRights 4 All: #FinsburyPark attack: The 'love will win terror will lose https://t.co/reozRB4ej4
2,Being gay is not a trend 🙄 now everybody think the world finna end cause y'all hoes think it's okay to play games and shit 🙄 I hate y'all
2,Van attack and possible solution: https://t.co/BsBu0Lt4fB via @YouTube
2,@metalguera71 @ShawMati @Landlawwebsite @11WHITES @KennyEd88 @TRobinsonNewEra It was an example of Islamic terrorism
2,Another muslim Attack in Europe https://t.co/IzQ40FpXgf
2,Why do we keep ending up with Islamic terrorism apologists as our counter terrorism experts? https://t.co/GoLddsjgni
2,Arsenal leave flowers near scene of Finsbury Park attack with touching message  https://t.co/yHT0D7nMZa
2,Anti-Muslim hate crime surges after Manchester and London Bridge attacks https://t.co/CeN1ui6CT9
2,ICE: Suspect in Murder of VA Muslim Teen Was in US Illegally https://t.co/CvXVfiNQsi Judges who stop Ban Travel should tell her family
2,|Police hunt and kill black people like Philando Castile. There's no justice || Steven W Thrasher https://t.co/wAooF3FKik|
2,@EmmaKennedy  @piersmorgan @GMB @TRobinsonNewEra Emma women and Islam do not mix well! look n learn or die https://t.co/xMAkjsM55M
2,@MailOnline @piersmorgan at last got it right-calling out far right terrorism #FinsburyPark https://t.co/J2YoxBELJ2
2,Isn't it interesting how the right wing white terrorists all have 'mental health' problems but other non-white terrrorists are just evil?
2,@JoeFreedomLove Hatred of LEGAL immigration.is a hate crime when an illegal "immigrant" acts out against an immigrant who came legally.
2,@Slate I remember when Uber broke the cab boycott of airport where they were supporting protest against Muslim ban! #DeleteUber
2,Finsbury Park attack: Son of hire boss held over Facebook post - https://t.co/goyJtdDeeJ
2,@stephenfell0ws @Brantley68 @tdkavanagh @Mitchcaputo @mrjamesob rarely see Islamic hate preachers on the newsTR al… https://t.co/6jwPdPUG3f
2,Another #muslim attack!! Of course the left will blame Christian's and the white man for this
2,UK Muslim Labour MP Calls for Ban on 'Right Wing Extremist Marches' https://t.co/Zi2v3jOG2T
2,Iran Claims Saudis Behind Twin Terrorist Attacks Despite Islamic State Claiming Credit: https://t.co/CL5CMRxhnN
2,you hate black women bc you too focused on dating rather than taking time to be alone to actually KNOW YOURSELF...you the problem not us
2,It's legal to kill unarmed black people.
2,They want us to kill ourselves or die so we should live just to make their life a living hell. https://t.co/IOgXftVDuD
2,@AngusCassidy @yasminisyasmin @piersmorgan I don't need to watch the video. I see Islamic terrorism on the news on… https://t.co/tD3MZaGi8u
2,@JohnFugelsang the "muslim ban" brand
2,How to respond to ppl who 3 days after a man drives into crowd to kill muslims blame terrorism on Islam? #GareCentrale #FinsburyPark
2,Germany rape case: Immigrant attack suspects identified in court via the @FoxNews App https://t.co/JRYbaSyyI1
2,@LaneThomaHewitt @joelmchapman @iainlee @SamHarrisOrg @RichardDawkins The BBC has Islamic hate preachers on consistently or apologists.
2,An Attack on Muslims Shakes Cosmopolitan London - https://t.co/FzIkL2PKZ4 https://t.co/F1TrZsJKrd
2,It's astonishing that people are labelled with "mental health" problemswhere for an example they're being investigated for terrorist attack
2,@cjwerleman That is because the ‘London Bridge’ attack was a #RothschildZionistCabal perpetrated event. Finsbury Pa… https://t.co/z5dP6WBum2
2,Then DO NOT defend it or them...I read through it with my congregation...it is evil and they want all NON believers… https://t.co/1tK52gGKDC
2,So there was ANOTHER attack today Brussels this time. #ramadan #nothingtoseehere #islamislove https://t.co/9946BUY0F9
2,When A Ramadan IHOP Ritual Leads To The Killing Of A Muslim American Teen https://t.co/QWuqUI7hg7 U GOT HIS STUPID ASS NOW KILL HIM!!!
2,I hate this movie already https://t.co/d9qY1lat7G
2,https://t.co/jTltEPMTI5 Another victim of Islamic terrorism 15yr old Olivia Campbell-Hardy is laid to rest. https://t.co/NlX23VUwzZ
2,In case you missed it here you go 🙌 VIDEO IN UK MUSLIM TEACHER TEACHING THE STUDENTS TO KILL GAYS  https://t.co/CGJv7aHZZx
2,Finsbury Park attack: Son of hire boss held over Facebook post https://t.co/YAVqLqinWD
2,Anti-Muslim hate crime surges after Manchester and London Bridge attacks https://t.co/YO1QToumSl
2,Tributes paid to Makram Ali victim of Finsbury Park terror attack https://t.co/Ow2GPWxVUO
2,someone please explain to me why you're such an ignorant hate preaching man https://t.co/LzvsrE0AAf
2,@NewsHour Main Reason?- Select one of following : 1.Islamic terrorism 2. Russians 3. Carbon Emissions 3. America's… https://t.co/2W7Wk8RTWX
2,@thistallawkgirl you hate over-weight people and gay people and republicans....you are a true democrat.
2,Thesignaturenews: Mother Of Finsbury Park 'Terrorist' Says She Won't.... https://t.co/XP1zZQi4qe
2,*MUST WATCH*  Local Sheffield Man go's off on hate preacher @TRobinsonNewEra  #islamaphobia #unity #FinsburyPark   https://t.co/wo6BR5SPNZ
2,After Jerusalem attack US experts &amp; @rcallimachi warn #ISIS may be coming to #Israel   HT @JewhadiTM   https://t.co/KGYdZbccxX
2,@Jillibean557 @GaetaSusan @realDonaldTrump It would not be terrorist attacks it would be Muslim inner soothing time
2,Family claims Finsbury Park suspect Darren Osborne was 'troubled' but 'no terrorist': https://t.co/IdlNBS6JSW
2,itvnews: Finsbury Park terror attack victim tells itvnews how he no longer feels safe in London and that he will "… https://t.co/ThOED8XqQI
2,@feduptami @V_of_Europe @OlileBussy Depends...if it's a muslim then it's part and parcel; if it's a white person then it's terrorism. 🙄
2,@gbl_4 How isn't it though? You judge he whole of Islam on fake Muslim terrorist groups. Real Muslims adapt and liv… https://t.co/pllazdHIwb
2,@rosiesfc Are you? The guy who attacked the mosque was a terrorist reacting to terror attacks. Probably isn't scared of Islam
2,Finsbury Park Attack Reinforces Terrorist Ideology https://t.co/98X0Uy3Stv
2,Finsbury Park terror suspect 'tried to kill himself and asked to be sectioned' https://t.co/0WZmYMztM3
2,G+: When Is It 'Terrorism'? How The Media Covers Attacks By Muslim Perpetrators https://t.co/I9ZYYhSVEn
2,Trump Ryan budgets will kill more Americans per year than all Muslim extremist attacks combined https://t.co/NCtLxofIb9 Zap the GOP terror
2,@HandofGOD7 This is what you get with Labour can't come to terms with the fact that there is an Islamic terrorist threat in Britain
2,|How London mosque attack 'plays into Islamic State's hands' || #LondonNews #LondonNews https://t.co/5G2QIk7nds|
2,Bout to get my nails done like this cause I hate having short nails but I'm also gay af https://t.co/A6WnEnEpXj
2,@yvonneridley @georgegalloway I would support not tolerating hate speech against islam if in return hate speech aga… https://t.co/LXXRNWZZTr
2,Stop Saudi funded wahibbist mosques from spreading hate https://t.co/chorg2sD0a
2,I hate when I'm in an upswing but the doctor has me fill out the mental health questionnaire. I fill it out like I am at my worst but
2,Killing of Muslim teen stirs questions about hate crime prosecutions https://t.co/1bbKkambj4
2,People need to wake up and see that all the government wants us to fight and hate / blame each #FinsburyPark #FinsburyPark
2,Oh what a suprise another attack in Europe from a MUSLIM.
2,@theresa_may London attack suspect: Pub fights and anti-Muslim rants https://t.co/J4QLTvcIuA #FinsburyPark #7News https://t.co/RAWqdizutS
2,@SkyNews No Islamic terrorism is on the rise
2,Muslim Labour MP Calls for Ban on 'Right Wing Extremist Marches' https://t.co/ZGxnH7vm9c
2,only buying @CallofDuty because it lets me kill nazis and black women at the same time
2,@BelgiumMFA @zpz_polbru Islamic terrorist wth suicide vest neutralized. Call it what it is
2,New advent Scotland church allows gay marriage lesbian gay marriage muslims immigrants will attack church  muslims will attack gayslesbos
2,I'm sorry but this guy screaming about urinals made me laugh. No outrage over Islamic terrorism-but those hideous u… https://t.co/WUM3TFfbrD
2,|How London mosque attack 'plays into Islamic State's hands' || London News #LondonNews https://t.co/Jede0uknfb|
2,No no... He is a terrorist https://t.co/OCnAopuj1p
2,#LGBT #LoveWins #LoveIsLove #TheaKano #GayMensChorus #KnoxvillePridefest  Love will ALWAYS trump hate!  Raise... https://t.co/mdcGnurW6S
2,@lilyallen Yes totally I mean Islamic terrorism has nothing to do with it at all. How about radicalised by the 50… https://t.co/fKjY2mEyA2
2,London attack suspect heard 'cursing Muslims' in pub before van hit pedestrians - CBC.ca https://t.co/7AJ3khdcbf
2,Police say killing of Muslim teen in Virginia was a case of road rage not a hate crime - Los Angeles Times https://t.co/3K5wtPAGbA
2,@hoseojay act like a gay c'est un secret I hate you but I love you j'aimr beaucoup !
2,‘Deadlier than terrorism’ – the right’s fatal obsession with red tape - https://t.co/Jw2lV77e4J time to drop this pernicious dogma
2,https://t.co/sAv6teq9Ks Another victim of Islamic terrorism 15yr old Olivia Campbell-Hardy is laid to rest. https://t.co/gd7JAJSdBu
2,@1WillWallace @AP Europe 20+ years ago had no Islamic terrorist activity today after migration from Middle East it… https://t.co/qGOetQNS9l
2,@Ed40Carter @PrisonPlanet Exactly. Saudis are the ones providing the ideology and funding for the Jihadists. They hate peaceful Islam.
2,Study on why BLACK men die from prostate cancer more than WHITE men still won’t mention vitamin D deficiency  –  https://t.co/TN3DbV6r80
2,If Trump is so great then why does most everyone hate him so much https://t.co/TLbSOL0K5K
0,TO EMBRACE ISLAM IS TO TURN YOUR BACK ON GOD HISSON AND ALL THAT IS RIGHT &amp; EMBRACE  ALL THAT IS EVIL.
2,@ATLBlackStar Black people need to stop calling the police to "help" them. They only come to kill us.
2,A mentally ill lone wolf shouting "kill me now" when caught. "Far-right extremism" is the enemy the left needs. https://t.co/PsMfpyz9cj
2,Reuters World News: London community shows solidarity after van attack on Muslims #Reuters #World https://t.co/dmeLgMNoIy
2,@purpbunny92 @Mala_Moot @LynxyPetAD But I hate gay bars now. So whatever.
2,@PrisonPlanet SAMANTHA FIGURED OUT HOW TO STOP ISLAMIC TERRORISM! 🎉 https://t.co/nr8EZH8UMx
